1	20321	2	193	EAA-221629	0	Motorcode$$FXJA/FXJB##Getr.Typ$$IB5,B5/IB5,APK/ASM##$$Schaltgetriebe##$$Schaltgetriebe sequentiell##$$für Fahrzeuge mit Klimaanlage (manuell geregelt)##
1	20321	2	193	EAA-221749	0	
1	20321	2	193	EAA-223751	0	
1	20321	2	193	EAA-224012	0	
1	20321	2	193	EAA-223570	0	
1	20321	2	194	56987	0	$$mit ABS-Ring##
1	20321	2	194	57025	0	$$mit ABS-Ring##
1	20321	2	199	934245	0	
1	20321	2	199	EF35424	0	
1	20321	2	199	EF36424	0	
1	20321	2	199	934246	0	
1	20321	2	205	27-4813	0	
1	20321	2	205	27-4847	0	
1	20321	2	212	210367	0	
1	20321	2	213	RE73534N	0	Generator-Ladestrom$$90 A##$$für Fahrzeuge mit Klimaanlage##
1	20321	2	213	RE73604N	0	Generator-Ladestrom$$70 A##
1	20321	2	224	12090167	0	Motorcode$$FXJA##Motorcode$$FXJB##
1	20321	2	224	12090030	0	Motorcode$$FXJA##Qualität$$AA##
1	20321	2	224	12049120	0	Motorcode$$FXJA##Qualität$$A##
1	20321	2	224	12090253	0	
1	20321	2	233	112655	0	
1	20321	2	233	111799	0	
1	20321	2	233	112188	0	
1	20321	2	240	AL21216	0	
1	20321	2	265	9090347	0	
1	20321	2	265	9090252	0	
1	20321	2	299	114129	0	Motorcode$$FXJA##
1	20321	2	299	114129	0	Motorcode$$FXJB##$$für Fahrzeuge mit Klimaanlage##
1	20321	2	299	114129	0	Motorcode$$FXJC##$$für Fahrzeuge mit Klimaanlage##
1	20321	2	300	8EL 012 240-771	0	
1	20321	2	300	8EL 738 085-001	0	Motorcode$$FXJB##Motorcode$$FXJC##
1	20321	2	300	8EL 738 190-001	0	$$für Fahrzeuge mit Klimaanlage##Motorcode$$FXJB##Motorcode$$FXJC##
1	20321	2	300	8EL 012 429-821	0	$$für Fahrzeuge mit Klimaanlage##Motorcode$$FXJC##Motorcode$$FXJB##
1	20321	2	300	8EL 012 430-071	0	Motorcode$$FXJB##Motorcode$$FXJC##
1	20321	2	305	32049121	0	Bj. ab$$10.2002##Bj. bis$$06.2012##
1	20321	2	305	32341679	0	Bj. ab$$10.2002##Bj. bis$$06.2012##
1	20321	2	334	1590104500	0	
1	20321	2	371	11.1737	0	Motorcode$$FXJA##
1	20321	2	371	11.1780	0	Motorcode$$FXJA##$$für Fahrzeuge mit Klimaanlage##
1	20321	2	371	11.1737	0	Motorcode$$FXJB##
1	20321	2	371	11.1780	0	Motorcode$$FXJB##
1	20321	2	386	LRA01169	0	
1	20321	2	386	LRA01172	0	
1	20321	2	394	063377411010	0	$$FORD ##$$FORD ##$$FORD ##
1	20321	2	394	063731780010	0	$$FORD ##$$FORD ##$$FORD ##
1	20321	2	394	943317371010	0	$$FORD ##$$FORD ##$$FORD ##
1	20321	2	394	944390902520	0	$$FORD ##$$FORD ##$$FORD ##
1	20321	2	394	944390903470	0	$$FORD ##$$FORD ##$$FORD ##
1	20321	2	400	13608	0	
1	20321	2	400	13609	0	
1	20321	2	410	210367	0	
1	20321	2	453	M511A88	0	
1	20321	2	453	DAN588	0	
1	20321	2	493	89213141	0	
1	20321	2	493	89213525	0	
1	20321	2	493	9213525	0	
1	20321	2	506	QRA1744	0	
1	20321	2	506	QRA2643	0	
1	20321	2	515	DRA4245	0	
1	20321	2	515	DRA4246	0	
1	20321	2	515	RAA15357	0	
1	20321	2	536	2030173.1	0	
1	20321	2	536	2035162.0	0	
1	20321	2	536	2035162.1	0	
1	20321	2	536	2035162.2	0	
1	20321	2	560	FO8082	0	$$mit ABS-Ring##
1	20321	2	560	FO8084	0	$$mit ABS-Ring##
1	20321	2	574	AX 1265	0	verwendbar für Fahrzeuge mit Generator-Ladestrom$$105 A##Bj. ab$$10.2002##Bj. bis$$06.2012##
1	20321	2	574	AX 6114	0	Motorcode$$FXJC##$$für Fahrzeuge mit Klimaanlage##Motorcode$$FXJB##
1	20321	2	575	LG 1079	0	
1	20321	2	625	F042A03119	0	Bj. ab$$10.2002##Bj. bis$$06.2012##
1	20321	2	629	437623	0	Bj. bis$$07.2010##Motorcode$$FXJA/FXJB##Getr.Typ$$IB5,B5/IB5,APK/ASM##$$Schaltgetriebe##$$Schaltgetriebe sequentiell##
1	20321	2	629	440425	0	Motorcode$$FXJA/FXJB##Getr.Typ$$IB5,B5/IB5,APK/ASM##$$Schaltgetriebe##$$Schaltgetriebe sequentiell##$$für Fahrzeuge mit Klimaanlage (manuell geregelt)##
1	20321	2	629	440433	0	Bj. bis$$06.2012##Motorcode$$FXJA/FXJB##Getr.Typ$$IB5,B5/IB5,APK/ASM##$$Schaltgetriebe##$$Schaltgetriebe sequentiell##$$für Fahrzeuge mit/ohne Klimaanlage##$$für Fahrzeuge mit Klimaanlage (manuell geregelt)##
1	20321	2	629	440485	0	Bj. bis$$09.2005##Motorcode$$FXJA/FXJB##Getr.Typ$$IB5,APK/ASM##$$Schaltgetriebe##$$Schaltgetriebe sequentiell##$$für Fahrzeuge ohne Klimaanlage##
1	20321	2	629	746991	0	Bj. bis$$07.2010##Motorcode$$FXJA/FXJB##Getr.Typ$$IB5,B5/IB5,APK/ASM##$$Schaltgetriebe##$$Schaltgetriebe sequentiell##
1	20321	2	629	747033	0	Bj. bis$$07.2010##Motorcode$$FXJA/FXJB##Getr.Typ$$IB5,B5/IB5,APK/ASM##$$Schaltgetriebe##$$Schaltgetriebe sequentiell##
1	20321	2	636	V25-13-49121	0	Bj. ab$$10.2002##Bj. bis$$06.2012##verwendbar für Fahrzeuge mit Generator-Ladestrom$$90 A##
1	20321	2	648	22169N	0	
1	20321	2	648	22172R	0	
1	20321	2	672	ALTL370	0	
1	20321	2	672	ALTS294	0	
1	20321	2	672	PRAL370	0	
1	20321	2	672	PRAS294	0	
1	20321	3	7	214397	0	
1	20321	3	43	62-00-0044	0	
1	20321	3	49	FDIL-FUS	0	
1	20321	3	52	JHFO21	0	Einbauort$$radseitig##$$für Fahrzeuge mit ASB##
1	20321	3	52	JHFO30	0	Einbauort$$radseitig##$$für Fahrzeuge mit ASB##
1	20321	3	55	822167	0	Einbauort$$radseitig##
1	20321	3	70	AW1510137	0	
1	20321	3	114	BSG 30-340-009	0	Einbauort$$radseitig##
1	20321	3	127	GFR5420K	0	
1	20321	3	137	2408	0	Einbauort$$radseitig##Produktionsdatum ab$$15.11.2004##
1	20321	3	137	2409	0	Einbauort$$radseitig##Produktionsdatum bis$$14.11.2004##
1	20321	3	140	6531	0	Einbauort$$Vorderachse##
1	20321	3	143	607-432	0	Einbauort$$radseitig##
1	20321	3	150	ECV104	0	Bj. bis$$03.2007##Motorcode$$FXJB##Motorcode$$FXJA##
1	20321	3	161	J8643	0	Techn. Informationsnummer$$B97A9##
1	20321	3	164	C120200	0	
1	20321	3	167	JFO21	0	Einbauort$$radseitig##$$für Fahrzeuge mit ASB##
1	20321	3	167	JFO30	0	Einbauort$$radseitig##$$für Fahrzeuge mit ASB##
1	20321	3	176	1050020221	0	
1	20321	3	191	DCV818009	0	
1	20321	3	194	CV22358K	0	Einbauort$$Vorderachse##$$Schaltgetriebe##$$mit ABS-Ring##
1	20321	3	213	CVN9298	0	Einbauort$$Vorderachse##$$Schalt-/optional Automatikgetriebe##$$für Fahrzeuge ohne ABS##$$für Fahrzeuge mit ABS##
1	20321	3	233	140010	0	
1	20321	3	233	240301	0	
1	20321	3	240	CV16056	0	
1	20321	3	240	CV16088	0	
1	20321	3	257	15398037/S	0	Einbauort$$radseitig##
1	20321	3	279	FO1072K	0	
1	20321	3	293	818009	0	Einbauort$$radseitig##
1	20321	3	323	31-2666	0	Einbauort$$radseitig##
1	20321	3	328	GI-0044	0	
1	20321	3	329	620044	0	
1	20321	3	334	1543301010	0	
1	20321	3	343	6148	0	
1	20321	3	381	KFR542	0	$$Schaltgetriebe##Einbauort$$radseitig##Einbauort$$Vorderachse##
1	20321	3	381	KFR636	0	$$Schaltgetriebe##Einbauort$$radseitig##Einbauort$$Vorderachse##
1	20321	3	391	CO-2804	0	
1	20321	3	391	CO-3009	0	
1	20321	3	400	16602	0	
1	20321	3	401	16602M-SET-MS	0	
1	20321	3	402	49-0296	0	Einbauort$$radseitig##
1	20321	3	412	15-1432	0	Einbauort$$radseitig##
1	20321	3	413	7110111	0	Einbauort$$radseitig##
1	20321	3	414	714 498 0019	0	$$Schaltgetriebe##
1	20321	3	451	512526	0	Neuteil$$##Einbauort$$Vorderachse links##Einbauort$$Vorderachse rechts##Einbauort$$radseitig##
1	20321	3	451	512528	0	Neuteil$$##Bj. bis$$10.2002##Einbauort$$Vorderachse links##Einbauort$$Vorderachse rechts##Einbauort$$radseitig##
1	20321	3	460	12-011443	0	$$für Fahrzeuge mit Schaltgetriebe##$$für Fahrzeuge mit Automatikgetriebe##Bj. ab$$01.2003##Einbauort$$radseitig##Einbauort$$Vorderachse links##Einbauort$$Vorderachse rechts##
1	20321	3	462	CVJ5515.10	0	
1	20321	3	476	G1G038PC	0	Einbauort$$radseitig##
1	20321	3	477	PCV1432	0	Einbauort$$radseitig##
1	20321	3	499	2710-1432	0	
1	20321	3	500	PRJ333	0	Einbauort$$radseitig##
1	20321	3	512	AF10	0	
1	20321	3	525	75215S	0	Einbauort$$radseitig##
1	20321	3	539	1914512526	0	Neuteil$$##Einbauort$$Vorderachse links##Einbauort$$Vorderachse rechts##Einbauort$$radseitig##
1	20321	3	539	1914512528	0	Neuteil$$##Bj. bis$$10.2002##Einbauort$$Vorderachse links##Einbauort$$Vorderachse rechts##Einbauort$$radseitig##
1	20321	3	547	JH22358K	0	$$Schaltgetriebe##Einbauort$$Vorderachse##
1	20321	3	557	VKJA 5403	0	Einbauort$$radseitig##Einbauort$$Vorderachse##
1	20321	3	560	JH22358K	0	Einbauort$$Vorderachse##$$Schaltgetriebe##$$mit ABS-Ring##
1	20321	3	576	C.194	0	
1	20321	3	599	304 002	0	$$Schaltgetriebe##
1	20321	3	601	40-0613	0	Einbauort$$radseitig##
1	20321	3	606	8540 16120	0	Einbauort$$Vorderachse links##Einbauort$$Vorderachse rechts##Einbauort$$radseitig##
1	20321	3	628	V25-0503	0	Einbauort$$Vorderachse links##
1	20321	3	635	18895	0	
1	20321	3	667	GS-3882	0	Einbauort$$Vorderachse##
1	20321	4	9	A32-0500	0	
1	20321	4	25	SP-1072	0	
1	20321	4	44	M001-21	0	
1	20321	4	44	M001-34	0	
1	20321	4	63	180036110	0	
1	20321	4	65	H77	0	
1	20321	4	68	ZA413	0	
1	20321	4	90	ADM52122	0	
1	20321	4	93	BFO4003	0	Bj. bis$$12.2005##
1	20321	4	93	BFO4010	0	Bj. ab$$01.2006##
1	20321	4	97	F 026 407 078	0	Bj. ab$$10.2002##Bj. bis$$06.2012##
1	20321	4	97	0 451 103 322	0	Bj. ab$$10.2002##Bj. bis$$06.2012##
1	20321	4	141	C121/606	0	$$FORD ##$$FORD ##
1	20321	4	141	C165/606	0	
1	20321	4	141	COF100165S	0	
1	20321	4	144	DO1841	0	
1	20321	4	150	EOF023	0	Motorcode$$FXJB##Motorcode$$FXJA##
1	20321	4	153	FT5914	0	
1	20321	4	164	A210074	0	
1	20321	4	164	A210739	0	
1	20321	4	169	DL1091	0	
1	20321	4	169	DL1256	0	
1	20321	4	185	DP1110.11.0122	0	
1	20321	4	191	DOFC1051	0	
1	20321	4	235	FT38088	0	
1	20321	4	238	38813	0	
1	20321	4	245	F-501	0	
1	20321	4	246	ZP 3263	0	
1	20321	4	247	OP629	0	Bj. bis$$12.2005##
1	20321	4	247	OP629/1	0	Bj. ab$$01.2006##
1	20321	4	259	PH10044	0	
1	20321	4	266	CT05.703	0	
1	20321	4	303	H90W22	0	
1	20321	4	303	H315W	0	
1	20321	4	306	J1313021	0	
1	20321	4	311	15238/8	0	
1	20321	4	334	1518503700	0	
1	20321	4	335	C111J	0	
1	20321	4	343	F102301	0	Bj. bis$$12.2005##
1	20321	4	343	F114501	0	Bj. ab$$01.2006##
1	20321	4	356	OC 1051	0	
1	20321	4	358	50013511	0	Bj. bis$$12.2005##
1	20321	4	360	1702059	0	
1	20321	4	388	LFOS177	0	
1	20321	4	391	LC-1610	0	
1	20321	4	394	152071760806	0	Bj. bis$$12.2005##$$FORD ##$$FORD ##$$FORD ##
1	20321	4	394	152071761637	0	Bj. ab$$01.2006##$$FORD ##$$FORD ##$$FORD ##
1	20321	4	394	153071760709	0	$$FORD ##$$FORD ##$$FORD ##
1	20321	4	394	154005592380	0	$$FORD ##$$FORD ##$$FORD ##
1	20321	4	394	600000028720	0	$$FORD ##$$FORD ##$$FORD ##
1	20321	4	397	1510051	0	Bj. ab$$01.2006##
1	20321	4	397	1510054	0	Bj. bis$$12.2005##
1	20321	4	397	1510122	0	
1	20321	4	398	W 7008	0	
1	20321	4	400	61601	0	
1	20321	4	401	712/37-OF-PCS-MS	0	
1	20321	4	402	26-0401	0	
1	20321	4	407	15238/8	0	
1	20321	4	408	ELH4420	0	
1	20321	4	414	714 322 0010	0	
1	20321	4	415	TF 30	0	
1	20321	4	415	TF 6509	0	
1	20321	4	416	FH1054	0	Bj. bis$$06.2012##$$parallel geschaltet##
1	20321	4	430	VFL387	0	
1	20321	4	437	FO584	0	
1	20321	4	462	EOF4016.20	0	Bj. bis$$12.2005##Motorcode$$FXJB/FXJA##
1	20321	4	462	EOF4082.20	0	Bj. ab$$01.2006##Motorcode$$FXJB/FXJA##
1	20321	4	464	FO-00249	0	Bj. bis$$12.2005##
1	20321	4	464	FO-00250	0	Bj. ab$$01.2006##
1	20321	4	470	01515	0	
1	20321	4	470	18538	0	
1	20321	4	499	1541-0160	0	
1	20321	4	501	LS934	0	
1	20321	4	502	PP25	0	
1	20321	4	506	QFL0099	0	Bj. bis$$12.2005##
1	20321	4	506	QFL0042	0	Bj. ab$$01.2006##
1	20321	4	532	C-19410	0	
1	20321	4	544	SM 110	0	
1	20321	4	561	S 3413 R	0	
1	20321	4	574	SF OF0126	0	Bj. bis$$12.2005##
1	20321	4	574	SF OF0138	0	
1	20321	4	578	20-50566-SX	0	
1	20321	4	578	20-50244-SX	0	
1	20321	4	584	50 93 8813	0	
1	20321	4	590	OL530	0	
1	20321	4	590	OL7008	0	
1	20321	4	591	R715	0	
1	20321	4	599	300 029	0	$$FORD ##
1	20321	4	621	23.413.00	0	
1	20321	4	623	XO159	0	
1	20321	4	628	V25-0103	0	
1	20321	4	629	586023	0	Bj. bis$$06.2012##Motorcode$$FXJA/FXJB##
1	20321	4	629	586039	0	Motorcode$$FXJA/FXJB##
1	20321	4	652	311110038	0	
1	20321	4	657	WG1746702	0	
1	20321	4	657	WG1018464	0	
1	20321	4	657	WG1025510	0	
1	20321	4	657	WG1018232	0	
1	20321	4	657	WG1792573	0	
1	20321	4	657	WG1018465	0	
1	20321	4	657	WG1430331	0	
1	20321	4	657	WG1430432	0	
1	20321	4	657	WG1196175	0	
1	20321	4	657	WG1217014	0	
1	20321	4	657	WG1155258	0	
1	20321	4	657	WG1792558	0	
1	20321	4	657	WG1792554	0	
1	20321	4	657	WG1746706	0	
1	20321	4	659	WL7074	0	Bj. bis$$12.2005##
1	20321	4	659	WL7459	0	Bj. ab$$01.2006##
1	20321	4	667	OF-4016	0	
1	20321	4	671	L40584	0	
1	20321	5	25	MD-8020	0	
1	20321	5	43	20-03-350	0	
1	20321	5	44	M031-68	0	
1	20321	5	63	180017310	0	
1	20321	5	65	226	0	
1	20321	5	90	ADM52247	0	
